horizon,draw,metric,value
10,578,f1,0.8503937007874016
10,579,PR_AUC,0.9539202722588237
10,579,Brier,0.010100857592498647
10,579,precision,0.7152317880794702
10,579,recall,0.9818181818181818
10,579,f1,0.8275862068965517
10,580,PR_AUC,0.9730834309918033
10,580,Brier,0.007638770519160182
10,580,precision,0.689873417721519
10,580,recall,0.990909090909091
10,580,f1,0.8134328358208955
10,581,PR_AUC,0.9703913400475221
10,581,Brier,0.009538024253469226
10,581,precision,0.7482517482517482
10,581,recall,0.9727272727272728
10,581,f1,0.8458498023715415
10,582,PR_AUC,0.9657712108398046
10,582,Brier,0.007668150836661171
10,582,precision,0.6875
10,582,recall,1.0
10,582,f1,0.8148148148148148
10,583,PR_AUC,0.9643576857363829
10,583,Brier,0.008381757765067464
10,583,precision,0.6395348837209303
10,583,recall,1.0
10,583,f1,0.7801418439716312
10,584,PR_AUC,0.9708693985914086
10,584,Brier,0.01102442149497209
10,584,precision,0.8307692307692308
10,584,recall,0.9818181818181818
10,584,f1,0.9
10,585,PR_AUC,0.9757283396901757
10,585,Brier,0.007307721378613348
10,585,precision,0.7284768211920529
10,585,recall,1.0
10,585,f1,0.842911877394636
10,586,PR_AUC,0.9759670493272566
10,586,Brier,0.009678884791866488
10,586,precision,0.8294573643410853
10,586,recall,0.9727272727272728
10,586,f1,0.895397489539749
10,587,PR_AUC,0.9384943376994571
10,587,Brier,0.011918341730230713
10,587,precision,0.6193181818181818
10,587,recall,0.990909090909091
10,587,f1,0.7622377622377622
10,588,PR_AUC,0.9737921130162639
10,588,Brier,0.007558028283991457
10,588,precision,0.7913669064748201
10,588,recall,1.0
10,588,f1,0.8835341365461847
10,589,PR_AUC,0.9498341744833295
10,589,Brier,0.009712644116110893
10,589,precision,0.6337209302325582
10,589,recall,0.990909090909091
10,589,f1,0.7730496453900709
10,590,PR_AUC,0.965186924837491
10,590,Brier,0.0077076630403355205
10,590,precision,0.7105263157894737
10,590,recall,0.9818181818181818
10,590,f1,0.8244274809160306
10,591,PR_AUC,0.9838160599563888
10,591,Brier,0.008897823223828098
10,591,precision,0.84375
10,591,recall,0.9818181818181818
10,591,f1,0.907563025210084
10,592,PR_AUC,0.9826583296278917
10,592,Brier,0.006289333348095799
10,592,precision,0.7517241379310344
10,592,recall,0.990909090909091
10,592,f1,0.8549019607843137
10,593,PR_AUC,0.9689219366098312
10,593,Brier,0.009207117569494242
10,593,precision,0.7956204379562044
10,593,recall,0.990909090909091
10,593,f1,0.8825910931174089
10,594,PR_AUC,0.9696588549811063
10,594,Brier,0.008280912083252434
10,594,precision,0.7730496453900709
10,594,recall,0.990909090909091
10,594,f1,0.8685258964143426
10,595,PR_AUC,0.9758590630704959
10,595,Brier,0.007451852813665874
10,595,precision,0.7692307692307693
10,595,recall,1.0
10,595,f1,0.8695652173913043
10,596,PR_AUC,0.9728986704075131
10,596,Brier,0.00794599602235075
10,596,precision,0.782608695652174
10,596,recall,0.9818181818181818
10,596,f1,0.8709677419354839
10,597,PR_AUC,0.9713451474151097
10,597,Brier,0.008128501719831855
10,597,precision,0.6835443037974683
10,597,recall,0.9818181818181818
10,597,f1,0.8059701492537313
10,598,PR_AUC,0.9769944409890751
10,598,Brier,0.007813293189999992
10,598,precision,0.7397260273972602
10,598,recall,0.9818181818181818
10,598,f1,0.84375
10,599,PR_AUC,0.9793488426932875
10,599,Brier,0.007849973195763795
10,599,precision,0.7569444444444444
10,599,recall,0.990909090909091
10,599,f1,0.8582677165354331
10,600,PR_AUC,0.9743196358641038
10,600,Brier,0.007776652873840248
10,600,precision,0.7397260273972602
10,600,recall,0.9818181818181818
10,600,f1,0.84375
10,601,PR_AUC,0.9414095539959396
10,601,Brier,0.010633427924149275
10,601,precision,0.6770186335403726
10,601,recall,0.990909090909091
10,601,f1,0.8044280442804428
10,602,PR_AUC,0.9658905855691168
10,602,Brier,0.009149799020335301
10,602,precision,0.6728395061728395
10,602,recall,0.990909090909091
10,602,f1,0.8014705882352942
10,603,PR_AUC,0.9716570739263639
10,603,Brier,0.007326957239441391
10,603,precision,0.7586206896551724
10,603,recall,1.0
10,603,f1,0.8627450980392157
10,604,PR_AUC,0.9614169632560811
10,604,Brier,0.009329449738114092
10,604,precision,0.7552447552447552
10,604,recall,0.9818181818181818
10,604,f1,0.8537549407114624
10,605,PR_AUC,0.962972237875102
10,605,Brier,0.010313721517600771
10,605,precision,0.7867647058823529
10,605,recall,0.9727272727272728
10,605,f1,0.8699186991869918
10,606,PR_AUC,0.9747121898315739
10,606,Brier,0.006759475551474177
10,606,precision,0.7638888888888888
10,606,recall,1.0
10,606,f1,0.8661417322834646
10,607,PR_AUC,0.983886998319855
10,607,Brier,0.007109361773184404
10,607,precision,0.7841726618705036
10,607,recall,0.990909090909091
10,607,f1,0.8755020080321285
10,608,PR_AUC,0.984154106438762
10,608,Brier,0.006732779122008427
10,608,precision,0.7692307692307693
10,608,recall,1.0
10,608,f1,0.8695652173913043
10,609,PR_AUC,0.9892069717166636
10,609,Brier,0.005827293902852313
10,609,precision,0.8014705882352942
10,609,recall,0.990909090909091
10,609,f1,0.8861788617886179
10,610,PR_AUC,0.9783730350607602
10,610,Brier,0.006872479712064817
10,610,precision,0.6707317073170732
10,610,recall,1.0
10,610,f1,0.8029197080291971
10,611,PR_AUC,0.9903521993268944
10,611,Brier,0.007342518534850018
10,611,precision,0.8582677165354331
10,611,recall,0.990909090909091
10,611,f1,0.919831223628692
10,612,PR_AUC,0.9666689571859278
10,612,Brier,0.008640388142682103
10,612,precision,0.6449704142011834
10,612,recall,0.990909090909091
10,612,f1,0.7813620071684588
10,613,PR_AUC,0.9724843396414558
10,613,Brier,0.006961649483162763
10,613,precision,0.6547619047619048
10,613,recall,1.0
10,613,f1,0.7913669064748201
10,614,PR_AUC,0.9527584519191505
10,614,Brier,0.0107219026293485
10,614,precision,0.6962025316455697
10,614,recall,1.0
10,614,f1,0.8208955223880597
10,615,PR_AUC,0.9729260793095774
10,615,Brier,0.007162001621388101
10,615,precision,0.738255033557047
10,615,recall,1.0
10,615,f1,0.8494208494208494
10,616,PR_AUC,0.964150112976536
10,616,Brier,0.008179830297304059
10,616,precision,0.6666666666666666
10,616,recall,1.0
10,616,f1,0.8
10,617,PR_AUC,0.9789021856888934
10,617,Brier,0.005880712408215748
10,617,precision,0.7432432432432432
10,617,recall,1.0
10,617,f1,0.8527131782945736
10,618,PR_AUC,0.9869681536048851
10,618,Brier,0.0068836344117047185
10,618,precision,0.7142857142857143
10,618,recall,1.0
10,618,f1,0.8333333333333334
10,619,PR_AUC,0.9660456458804805
10,619,Brier,0.007993420169090501
10,619,precision,0.7077922077922078
10,619,recall,0.990909090909091
10,619,f1,0.8257575757575758
10,620,PR_AUC,0.9805253771953273
10,620,Brier,0.006625015178734173
10,620,precision,0.7659574468085106
10,620,recall,0.9818181818181818
10,620,f1,0.8605577689243028
10,621,PR_AUC,0.9916612922894765
10,621,Brier,0.004608843485188618
10,621,precision,0.7841726618705036
10,621,recall,0.990909090909091
10,621,f1,0.8755020080321285
10,622,PR_AUC,0.9872243062758845
10,622,Brier,0.005695185046945255
10,622,precision,0.7333333333333333
10,622,recall,1.0
10,622,f1,0.8461538461538461
10,623,PR_AUC,0.968258389062765
10,623,Brier,0.00757181763994524
10,623,precision,0.7586206896551724
10,623,recall,1.0
10,623,f1,0.8627450980392157
10,624,PR_AUC,0.9746334803424943
10,624,Brier,0.00797283949746102
10,624,precision,0.7142857142857143
10,624,recall,1.0
10,624,f1,0.8333333333333334
10,625,PR_AUC,0.9511500643498866
10,625,Brier,0.011343072177935315
10,625,precision,0.7535211267605634
10,625,recall,0.9727272727272728
10,625,f1,0.8492063492063492
10,626,PR_AUC,0.9423936718979136
10,626,Brier,0.010744159020959473
10,626,precision,0.6606060606060606
10,626,recall,0.990909090909091
10,626,f1,0.7927272727272727
10,627,PR_AUC,0.9490095383020567
10,627,Brier,0.010947035610989685
10,627,precision,0.6374269005847953
10,627,recall,0.990909090909091
10,627,f1,0.7758007117437722
10,628,PR_AUC,0.9623149545840067
10,628,Brier,0.008620346418892416
10,628,precision,0.68125
10,628,recall,0.990909090909091
10,628,f1,0.8074074074074075
10,629,PR_AUC,0.9884319232535534
10,629,Brier,0.005872825049381099
10,629,precision,0.7956204379562044
10,629,recall,0.990909090909091
10,629,f1,0.8825910931174089
10,630,PR_AUC,0.9694257107467189
10,630,Brier,0.007587896708159453
10,630,precision,0.7414965986394558
10,630,recall,0.990909090909091
10,630,f1,0.8482490272373541
10,631,PR_AUC,0.9570365022799532
10,631,Brier,0.010017027270268116
10,631,precision,0.7569444444444444
10,631,recall,0.990909090909091
10,631,f1,0.8582677165354331
10,632,PR_AUC,0.9613809510592768
10,632,Brier,0.007901956395595228
10,632,precision,0.6626506024096386
10,632,recall,1.0
10,632,f1,0.7971014492753623
10,633,PR_AUC,0.9503845362342512
10,633,Brier,0.010721569225704577
10,633,precision,0.7397260273972602
10,633,recall,0.9818181818181818
10,633,f1,0.84375
10,634,PR_AUC,0.9809613865416376
10,634,Brier,0.006994940882298193
10,634,precision,0.782608695652174
10,634,recall,0.9818181818181818
10,634,f1,0.8709677419354839
10,635,PR_AUC,0.9844993201457923
10,635,Brier,0.009345750916547936
10,635,precision,0.8688524590163934
10,635,recall,0.9636363636363636
10,635,f1,0.9137931034482759
10,636,PR_AUC,0.9606975757867252
10,636,Brier,0.009757651036415791
10,636,precision,0.630057803468208
10,636,recall,0.990909090909091
10,636,f1,0.7703180212014135
10,637,PR_AUC,0.984671964875712
10,637,Brier,0.0054583321092588006
10,637,precision,0.7284768211920529
10,637,recall,1.0
10,637,f1,0.842911877394636
10,638,PR_AUC,0.9896099738407577
10,638,Brier,0.004697057338261829
10,638,precision,0.7534246575342466
10,638,recall,1.0
10,638,f1,0.859375
10,639,PR_AUC,0.9490646639343271
10,639,Brier,0.010836223557129465
10,639,precision,0.738255033557047
10,639,recall,1.0
10,639,f1,0.8494208494208494
10,640,PR_AUC,0.9520064906615091
10,640,Brier,0.010092741976808886
10,640,precision,0.7032258064516129
10,640,recall,0.990909090909091
10,640,f1,0.8226415094339623
10,641,PR_AUC,0.9879768333512673
10,641,Brier,0.005221249252657295
10,641,precision,0.7534246575342466
10,641,recall,1.0
10,641,f1,0.859375
10,642,PR_AUC,0.9653326066033172
10,642,Brier,0.008466782195151117
10,642,precision,0.7364864864864865
10,642,recall,0.990909090909091
10,642,f1,0.8449612403100775
10,643,PR_AUC,0.9514618618577974
10,643,Brier,0.009595384480962343
10,643,precision,0.689873417721519
10,643,recall,0.990909090909091
10,643,f1,0.8134328358208955
10,644,PR_AUC,0.9604169245606039
10,644,Brier,0.009042854513729397
10,644,precision,0.7517241379310344
10,644,recall,0.990909090909091
10,644,f1,0.8549019607843137
10,645,PR_AUC,0.9609394737748505
10,645,Brier,0.00856458307985215
10,645,precision,0.7006369426751592
10,645,recall,1.0
10,645,f1,0.8239700374531835
10,646,PR_AUC,0.9633955668682652
10,646,Brier,0.008289107185520936
10,646,precision,0.6875
10,646,recall,1.0
10,646,f1,0.8148148148148148
10,647,PR_AUC,0.9538578449194651
10,647,Brier,0.010038846804659742
10,647,precision,0.6646341463414634
10,647,recall,0.990909090909091
10,647,f1,0.7956204379562044
10,648,PR_AUC,0.9757115136842499
10,648,Brier,0.006619998303416427
10,648,precision,0.7051282051282052
10,648,recall,1.0
10,648,f1,0.8270676691729323
10,649,PR_AUC,0.9474203802261489
10,649,Brier,0.011051983306556925
10,649,precision,0.6390532544378699
10,649,recall,0.9818181818181818
10,649,f1,0.7741935483870968
10,650,PR_AUC,0.9739904397939545
10,650,Brier,0.007753694677865832
10,650,precision,0.8195488721804511
10,650,recall,0.990909090909091
10,650,f1,0.897119341563786
10,651,PR_AUC,0.9567579213861331
10,651,Brier,0.00892975531124663
10,651,precision,0.6488095238095238
10,651,recall,0.990909090909091
10,651,f1,0.7841726618705036
10,652,PR_AUC,0.9742488028133524
10,652,Brier,0.008000375937419145
10,652,precision,0.7248322147651006
10,652,recall,0.9818181818181818
10,652,f1,0.833976833976834
10,653,PR_AUC,0.9417681243849365
10,653,Brier,0.009545700571615249
10,653,precision,0.6586826347305389
10,653,recall,1.0
10,653,f1,0.7942238267148014
10,654,PR_AUC,0.9679556553920428
10,654,Brier,0.007626795699454266
10,654,precision,0.7482993197278912
10,654,recall,1.0
10,654,f1,0.8560311284046692
10,655,PR_AUC,0.9856737991034038
10,655,Brier,0.006104526384216024
10,655,precision,0.7841726618705036
10,655,recall,0.990909090909091
10,655,f1,0.8755020080321285
10,656,PR_AUC,0.9860497074619684
10,656,Brier,0.0062648756197798755
10,656,precision,0.782608695652174
10,656,recall,0.9818181818181818
10,656,f1,0.8709677419354839
10,657,PR_AUC,0.9664791109528234
10,657,Brier,0.008940472032025052
10,657,precision,0.738255033557047
10,657,recall,1.0
10,657,f1,0.8494208494208494
10,658,PR_AUC,0.981060681380215
10,658,Brier,0.0067375390837841114
10,658,precision,0.7248322147651006
10,658,recall,0.9818181818181818
10,658,f1,0.833976833976834
10,659,PR_AUC,0.9665626444060077
10,659,Brier,0.007947150554442768
10,659,precision,0.7432432432432432
10,659,recall,1.0
10,659,f1,0.8527131782945736
10,660,PR_AUC,0.9437196397118487
10,660,Brier,0.01202048261848159
10,660,precision,0.6728395061728395
10,660,recall,0.990909090909091
10,660,f1,0.8014705882352942
10,661,PR_AUC,0.9639892272861516
10,661,Brier,0.007765855331919624
10,661,precision,0.6666666666666666
10,661,recall,1.0
10,661,f1,0.8
10,662,PR_AUC,0.9590883600787877
10,662,Brier,0.00846194025743409
10,662,precision,0.7432432432432432
10,662,recall,1.0
10,662,f1,0.8527131782945736
10,663,PR_AUC,0.9745888945290557
10,663,Brier,0.007315603275380337
10,663,precision,0.7414965986394558
10,663,recall,0.990909090909091
10,663,f1,0.8482490272373541
10,664,PR_AUC,0.9700573347980509
10,664,Brier,0.008359821001485558
10,664,precision,0.6285714285714286
10,664,recall,1.0
10,664,f1,0.7719298245614035
10,665,PR_AUC,0.9820816823974073
10,665,Brier,0.006993500931958564
10,665,precision,0.7414965986394558
10,665,recall,0.990909090909091
10,665,f1,0.8482490272373541
10,666,PR_AUC,0.9731654055112893
10,666,Brier,0.006988579833870041
10,666,precision,0.7364864864864865
10,666,recall,0.990909090909091
10,666,f1,0.8449612403100775
10,667,PR_AUC,0.9473391759504345
10,667,Brier,0.010459483099587337
10,667,precision,0.6993464052287581
10,667,recall,0.9727272727272728
10,667,f1,0.8136882129277566
10,668,PR_AUC,0.9677894722534035
10,668,Brier,0.008242445473966154
10,668,precision,0.6285714285714286
10,668,recall,1.0
10,668,f1,0.7719298245614035
10,669,PR_AUC,0.9626405615954116
10,669,Brier,0.008500119033594334
10,669,precision,0.7315436241610739
10,669,recall,0.990909090909091
10,669,f1,0.8416988416988417
10,670,PR_AUC,0.9564955059118093
10,670,Brier,0.00952031262799747
10,670,precision,0.68125
10,670,recall,0.990909090909091
10,670,f1,0.8074074074074075
10,671,PR_AUC,0.9845223873857069
10,671,Brier,0.005993216923995871
10,671,precision,0.7730496453900709
10,671,recall,0.990909090909091
10,671,f1,0.8685258964143426
10,672,PR_AUC,0.950277227385702
10,672,Brier,0.010590236509151066
10,672,precision,0.7218543046357616
10,672,recall,0.990909090909091
10,672,f1,0.8352490421455939
10,673,PR_AUC,0.970941056898323
10,673,Brier,0.007090014340390629
10,673,precision,0.6526946107784432
10,673,recall,0.990909090909091
10,673,f1,0.7870036101083032
10,674,PR_AUC,0.958306824631299
10,674,Brier,0.008980180258164236
10,674,precision,0.6790123456790124
10,674,recall,1.0
10,674,f1,0.8088235294117647
10,675,PR_AUC,0.9772033817662603
10,675,Brier,0.007704681617803142
10,675,precision,0.6728395061728395
10,675,recall,0.990909090909091
10,675,f1,0.8014705882352942
10,676,PR_AUC,0.9699082659200013
10,676,Brier,0.00894282959168831
10,676,precision,0.8014705882352942
10,676,recall,0.990909090909091
10,676,f1,0.8861788617886179
10,677,PR_AUC,0.9755354560069247
10,677,Brier,0.009210557810301001
10,677,precision,0.8120300751879699
10,677,recall,0.9818181818181818
10,677,f1,0.8888888888888888
10,678,PR_AUC,0.9607961424372992
10,678,Brier,0.007956255153256046
10,678,precision,0.650887573964497
10,678,recall,1.0
10,678,f1,0.7885304659498208
10,679,PR_AUC,0.9773654624213454
10,679,Brier,0.007797726940130737
10,679,precision,0.7714285714285715
10,679,recall,0.9818181818181818
10,679,f1,0.864
10,680,PR_AUC,0.9686306846511941
10,680,Brier,0.008785026505402633
10,680,precision,0.8257575757575758
10,680,recall,0.990909090909091
10,680,f1,0.9008264462809917
10,681,PR_AUC,0.9888019943342236
10,681,Brier,0.005454876915671761
10,681,precision,0.7638888888888888
10,681,recall,1.0
10,681,f1,0.8661417322834646
10,682,PR_AUC,0.9568357176321045
10,682,Brier,0.012491026212720295
10,682,precision,0.8492063492063492
10,682,recall,0.9727272727272728
10,682,f1,0.9067796610169492
10,683,PR_AUC,0.9724141247315116
10,683,Brier,0.009606646018976166
10,683,precision,0.7346938775510204
10,683,recall,0.9818181818181818
10,683,f1,0.8404669260700389
10,684,PR_AUC,0.975436730955411
10,684,Brier,0.007626752922364607
10,684,precision,0.7364864864864865
10,684,recall,0.990909090909091
10,684,f1,0.8449612403100775
10,685,PR_AUC,0.9546859845312583
10,685,Brier,0.009478900470612932
10,685,precision,0.6337209302325582
10,685,recall,0.990909090909091
10,685,f1,0.7730496453900709
10,686,PR_AUC,0.9614209430566328
10,686,Brier,0.008617682503231845
10,686,precision,0.6228571428571429
10,686,recall,0.990909090909091
10,686,f1,0.7649122807017544
10,687,PR_AUC,0.9802991555608882
10,687,Brier,0.007053313850172269
10,687,precision,0.7124183006535948
10,687,recall,0.990909090909091
10,687,f1,0.8288973384030418
10,688,PR_AUC,0.9834644083400912
10,688,Brier,0.006641032476075097
10,688,precision,0.7465753424657534
10,688,recall,0.990909090909091
10,688,f1,0.8515625
10,689,PR_AUC,0.965106156265106
10,689,Brier,0.007870141040707863
10,689,precision,0.6547619047619048
10,689,recall,1.0
10,689,f1,0.7913669064748201
10,690,PR_AUC,0.9632305381535616
10,690,Brier,0.008585749200228464
10,690,precision,0.6687116564417178
10,690,recall,0.990909090909091
10,690,f1,0.7985347985347986
10,691,PR_AUC,0.9619564931507363
10,691,Brier,0.00855907546116593
10,691,precision,0.7284768211920529
10,691,recall,1.0
10,691,f1,0.842911877394636
10,692,PR_AUC,0.9843028304429685
10,692,Brier,0.006751249278190848
10,692,precision,0.7622377622377622
10,692,recall,0.990909090909091
10,692,f1,0.8616600790513834
10,693,PR_AUC,0.9745695875595871
10,693,Brier,0.009470356141755253
10,693,precision,0.8091603053435115
10,693,recall,0.9636363636363636
10,693,f1,0.8796680497925311
